Fecha Corriente(A) Rapidez(M/Min)
2025/4/28 16:54:35 0.01
2025/4/28 16:54:35 0.01
2025/4/28 16:54:35 0.17
2025/4/28 16:54:35 0.07
2025/4/28 16:54:35 0.04
2025/4/28 16:54:35 0.05
2025/4/28 16:54:35 0.04
2025/4/28 16:54:35 0.18
2025/4/28 16:54:35 0.19
2025/4/28 16:54:36 0.06
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.02
2025/4/28 16:54:36 0.20
2025/4/28 16:54:36 0.06
2025/4/28 16:54:36 0.06
2025/4/28 16:54:36 0.01
2025/4/28 16:54:36 0.02
2025/4/28 16:54:36 0.07
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.01
2025/4/28 16:54:36 0.03
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.17
2025/4/28 16:54:37 0.01
2025/4/28 16:54:37 0.04
2025/4/28 16:54:37 0.02
2025/4/28 16:54:37 0.20
2025/4/28 16:54:37 0.02
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.04
2025/4/28 16:54:37 0.01
2025/4/28 16:54:37 0.05
2025/4/28 16:54:38 0.05
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.02
2025/4/28 16:54:38 0.18
2025/4/28 16:54:38 0.03
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.03
2025/4/28 16:54:38 0.01
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.17
2025/4/28 16:54:38 0.05
2025/4/28 16:54:39 0.04
2025/4/28 16:54:39 0.18
2025/4/28 16:54:39 0.17
2025/4/28 16:54:39 0.02
2025/4/28 16:54:39 0.16
2025/4/28 16:54:39 0.14
2025/4/28 16:54:39 0.10
2025/4/28 16:54:34 1.05
2025/4/28 16:54:34 0.08
2025/4/28 16:54:34 0.26
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.12
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.12
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.12
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.13
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.13
2025/4/28 16:54:35 0.10
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.11
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.11
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.12
2025/4/28 16:54:36 1.09
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.19
2025/4/28 16:54:37 0.17
2025/4/28 16:54:37 0.20
2025/4/28 16:54:37 0.15
2025/4/28 16:54:37 0.12
2025/4/28 16:54:37 0.12
2025/4/28 16:54:37 0.10
2025/4/28 16:54:37 0.13
2025/4/28 16:54:37 0.11
2025/4/28 16:54:37 0.12
2025/4/28 16:54:37 0.13
2025/4/28 16:54:38 0.12
2025/4/28 16:54:38 0.13
2025/4/28 16:54:38 0.12
2025/4/28 16:54:38 0.13
2025/4/28 16:54:38 0.13
2025/4/28 16:54:38 0.12
2025/4/28 16:54:38 0.13
2025/4/28 16:54:38 0.12
2025/4/28 16:54:38 0.11
2025/4/28 16:54:38 0.12
2025/4/28 16:54:38 0.15
2025/4/28 16:54:38 0.12
2025/4/28 16:54:39 0.12
2025/4/28 16:54:39 0.12
2025/4/28 16:54:39 0.14
2025/4/28 16:54:39 0.11
2025/4/28 16:54:39 0.01
2025/4/28 16:54:39 0.01
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.02
2025/4/28 16:54:39 0.05
2025/4/28 16:54:39 0.17
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.04
2025/4/28 16:54:39 0.03
2025/4/28 16:54:40 0.12
2025/4/28 16:54:40 0.17
2025/4/28 16:54:40 0.12
2025/4/28 16:54:40 0.18
2025/4/28 16:54:40 0.14
2025/4/28 16:54:40 0.13
2025/4/28 16:54:40 0.13
2025/4/28 16:54:40 0.12
2025/4/28 16:54:40 0.13
2025/4/28 16:54:40 0.12
2025/4/28 16:54:40 0.14
2025/4/28 16:54:40 0.13
2025/4/28 16:54:41 0.14
2025/4/28 16:54:41 0.13
2025/4/28 16:54:41 0.13
2025/4/28 16:54:41 0.13
2025/4/28 16:54:41 0.11
2025/4/28 16:54:41 0.11
2025/4/28 16:54:41 0.14
2025/4/28 16:54:41 0.11
2025/4/28 16:54:41 0.13
2025/4/28 16:54:41 0.12
2025/4/28 16:54:41 0.12
2025/4/28 16:54:41 0.13
2025/4/28 16:54:41 0.12
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.12
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.12
2025/4/28 16:54:42 0.12
2025/4/28 16:54:42 0.15
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.14
2025/4/28 16:54:42 0.12
2025/4/28 16:54:42 0.11
2025/4/28 16:54:42 0.13
2025/4/28 16:54:43 0.13
2025/4/28 16:54:43 0.11
2025/4/28 16:54:43 0.13
2025/4/28 16:54:43 0.11
2025/4/28 16:54:43 0.13
2025/4/28 16:54:43 0.15
2025/4/28 16:54:43 0.13
2025/4/28 16:54:43 0.14
2025/4/28 16:54:43 0.13
2025/4/28 16:54:43 0.12
2025/4/28 16:54:43 0.11
2025/4/28 16:54:43 0.11
2025/4/28 16:54:43 0.12
2025/4/28 16:54:44 0.15
2025/4/28 16:54:44 0.10
2025/4/28 16:54:44 0.10
2025/4/28 16:54:44 0.12
2025/4/28 16:54:44 0.11
2025/4/28 16:54:44 0.11
2025/4/28 16:54:44 0.13
2025/4/28 16:54:44 0.11
2025/4/28 16:54:44 0.11
2025/4/28 16:54:44 0.10
2025/4/28 16:54:44 0.12
2025/4/28 16:54:44 0.11
2025/4/28 16:54:45 0.14
2025/4/28 16:54:45 0.03
2025/4/28 16:54:45 0.04
2025/4/28 16:54:45 0.18
2025/4/28 16:54:45 0.02
2025/4/28 16:54:45 0.20
2025/4/28 16:54:45 0.02
2025/4/28 16:54:45 0.20
2025/4/28 16:54:45 0.03
2025/4/28 16:54:45 0.03
2025/4/28 16:54:45 0.03
2025/4/28 16:54:45 0.18
2025/4/28 16:54:45 0.07
2025/4/28 16:54:46 0.17
2025/4/28 16:54:46 0.01
2025/4/28 16:54:46 0.02
2025/4/28 16:54:46 0.07
2025/4/28 16:54:46 0.14
2025/4/28 16:54:46 0.14
2025/4/28 16:54:46 0.13
2025/4/28 16:54:46 0.14
2025/4/28 16:54:46 0.14
2025/4/28 16:54:46 0.14
2025/4/28 16:54:46 0.19
2025/4/28 16:54:46 0.18
2025/4/28 16:54:46 0.19
2025/4/28 16:54:47 0.03
2025/4/28 16:54:47 0.02
2025/4/28 16:54:47 0.00
2025/4/28 16:54:47 0.16
2025/4/28 16:54:47 0.13
2025/4/28 16:54:47 0.18
2025/4/28 16:54:47 0.13
2025/4/28 16:54:47 0.11
2025/4/28 16:54:47 0.14
2025/4/28 16:54:47 0.13
2025/4/28 16:54:47 0.13
2025/4/28 16:54:47 0.11
2025/4/28 16:54:48 0.16
2025/4/28 16:54:48 0.14
2025/4/28 16:54:48 0.11
2025/4/28 16:54:48 0.14
2025/4/28 16:54:48 0.13
2025/4/28 16:54:48 0.14
2025/4/28 16:54:48 0.13
2025/4/28 16:54:48 0.13
2025/4/28 16:54:48 0.13
2025/4/28 16:54:48 0.16
2025/4/28 16:54:48 0.03
2025/4/28 16:54:48 0.02
2025/4/28 16:54:48 0.04
2025/4/28 16:54:49 0.06
2025/4/28 16:54:49 0.05
2025/4/28 16:54:49 0.05
2025/4/28 16:54:49 0.05
2025/4/28 16:54:49 0.01
2025/4/28 16:54:49 0.00
2025/4/28 16:54:34 1.07
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.13
2025/4/28 16:54:34 0.10
2025/4/28 16:54:34 0.06
2025/4/28 16:54:34 0.00
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.19
2025/4/28 16:54:34 0.11
2025/4/28 16:54:34 0.12
2025/4/28 16:54:34 0.13
2025/4/28 16:54:34 0.12
2025/4/28 16:54:35 0.10
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.12
2025/4/28 16:54:35 0.02
2025/4/28 16:54:35 0.06
2025/4/28 16:54:35 0.01
2025/4/28 16:54:35 0.03
2025/4/28 16:54:35 0.04
2025/4/28 16:54:35 0.02
2025/4/28 16:54:35 0.02
2025/4/28 16:54:35 0.00
2025/4/28 16:54:35 0.08
2025/4/28 16:54:36 0.09
2025/4/28 16:54:36 0.01
2025/4/28 16:54:36 0.05
2025/4/28 16:54:36 0.20
2025/4/28 16:54:36 0.04
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.02
2025/4/28 16:54:36 0.05
2025/4/28 16:54:36 0.05
2025/4/28 16:54:36 0.01
2025/4/28 16:54:36 0.07
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.02
2025/4/28 16:54:37 0.07
2025/4/28 16:54:37 0.00
2025/4/28 16:54:37 0.01
2025/4/28 16:54:37 0.08
2025/4/28 16:54:37 0.00
2025/4/28 16:54:37 0.06
2025/4/28 16:54:37 0.05
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.07
2025/4/28 16:54:37 0.19
2025/4/28 16:54:37 0.01
2025/4/28 16:54:37 0.08
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.20
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.09
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.09
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.03
2025/4/28 16:54:38 0.07
2025/4/28 16:54:38 0.11
2025/4/28 16:54:38 0.05
2025/4/28 16:54:38 0.10
2025/4/28 16:54:39 0.08
2025/4/28 16:54:39 0.01
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.20
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.08
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.04
2025/4/28 16:54:39 0.01
2025/4/28 16:54:39 0.05
2025/4/28 16:54:39 0.05
2025/4/28 16:54:40 0.05
2025/4/28 16:54:40 0.04
2025/4/28 16:54:40 0.05
2025/4/28 16:54:40 0.19
2025/4/28 16:54:40 0.05
2025/4/28 16:54:40 0.06
2025/4/28 16:54:40 0.08
2025/4/28 16:54:40 0.01
2025/4/28 16:54:40 0.02
2025/4/28 16:54:40 0.07
2025/4/28 16:54:40 0.03
2025/4/28 16:54:40 0.03
2025/4/28 16:54:40 0.09
2025/4/28 16:54:41 0.03
2025/4/28 16:54:41 0.04
2025/4/28 16:54:41 0.09
2025/4/28 16:54:41 0.04
2025/4/28 16:54:41 0.09
2025/4/28 16:54:41 0.05
2025/4/28 16:54:41 0.06
2025/4/28 16:54:41 0.02
2025/4/28 16:54:41 0.06
2025/4/28 16:54:41 0.03
2025/4/28 16:54:41 0.06
2025/4/28 16:54:41 0.04
2025/4/28 16:54:42 0.07
2025/4/28 16:54:42 0.07
2025/4/28 16:54:42 0.07
2025/4/28 16:54:42 0.08
2025/4/28 16:54:42 0.02
2025/4/28 16:54:42 0.03
2025/4/28 16:54:42 0.04
2025/4/28 16:54:42 0.18
2025/4/28 16:54:42 0.19
2025/4/28 16:54:42 0.20
2025/4/28 16:54:42 0.01
2025/4/28 16:54:42 0.02
2025/4/28 16:54:42 0.07
2025/4/28 16:54:43 0.03
2025/4/28 16:54:43 0.01
2025/4/28 16:54:43 0.06
2025/4/28 16:54:43 0.05
2025/4/28 16:54:43 0.09
2025/4/28 16:54:43 0.01
2025/4/28 16:54:43 0.04
2025/4/28 16:54:43 0.05
2025/4/28 16:54:43 0.04
2025/4/28 16:54:43 0.03
2025/4/28 16:54:43 0.02
2025/4/28 16:54:43 0.03
2025/4/28 16:54:44 0.02
2025/4/28 16:54:44 0.05
2025/4/28 16:54:44 0.08
2025/4/28 16:54:44 0.04
2025/4/28 16:54:44 0.01
2025/4/28 16:54:44 0.18
2025/4/28 16:54:44 0.07
2025/4/28 16:54:44 0.05
2025/4/28 16:54:44 0.08
2025/4/28 16:54:44 0.03
2025/4/28 16:54:44 0.02
2025/4/28 16:54:44 0.03
2025/4/28 16:54:44 0.07
2025/4/28 16:54:45 0.04
2025/4/28 16:54:45 0.07
2025/4/28 16:54:45 0.04
2025/4/28 16:54:45 0.02
2025/4/28 16:54:45 0.06
2025/4/28 16:54:45 0.04
2025/4/28 16:54:45 0.06
2025/4/28 16:54:45 0.05
2025/4/28 16:54:45 0.07
2025/4/28 16:54:45 0.09
2025/4/28 16:54:45 0.02
2025/4/28 16:54:45 0.06
2025/4/28 16:54:46 0.01
2025/4/28 16:54:46 0.02
2025/4/28 16:54:46 0.04
2025/4/28 16:54:46 0.01
2025/4/28 16:54:46 0.06
2025/4/28 16:54:46 0.07
2025/4/28 16:54:46 0.03
2025/4/28 16:54:46 0.00
2025/4/28 16:54:46 0.02
2025/4/28 16:54:46 0.01
2025/4/28 16:54:46 0.15
2025/4/28 16:54:46 0.18
2025/4/28 16:54:46 0.15
2025/4/28 16:54:47 0.02
2025/4/28 16:54:47 0.05
2025/4/28 16:54:47 0.06
2025/4/28 16:54:47 0.06
2025/4/28 16:54:47 0.02
2025/4/28 16:54:47 0.04
2025/4/28 16:54:47 0.03
2025/4/28 16:54:47 0.03
2025/4/28 16:54:47 0.05
2025/4/28 16:54:47 0.04
2025/4/28 16:54:47 0.06
2025/4/28 16:54:47 0.09
2025/4/28 16:54:48 0.19
2025/4/28 16:54:48 0.05
2025/4/28 16:54:48 0.06
2025/4/28 16:54:48 0.01
2025/4/28 16:54:48 0.05
2025/4/28 16:54:48 0.19
2025/4/28 16:54:48 0.16
2025/4/28 16:54:48 0.02
2025/4/28 16:54:48 0.07
2025/4/28 16:54:48 0.00
2025/4/28 16:54:48 0.06
2025/4/28 16:54:48 0.09
2025/4/28 16:54:48 0.02
2025/4/28 16:54:49 0.18
2025/4/28 16:54:49 0.03
2025/4/28 16:54:49 0.04
2025/4/28 16:54:49 0.06
2025/4/28 16:54:49 0.01
2025/4/28 16:54:49 0.05
2025/4/28 16:54:49 0.05
2025/4/28 16:54:49 0.02
2025/4/28 16:54:49 0.01
2025/4/28 16:54:49 0.19
2025/4/28 16:54:49 0.01
2025/4/28 16:54:49 0.10
2025/4/28 16:54:50 0.20
2025/4/28 16:54:50 0.01
2025/4/28 16:54:50 0.17
2025/4/28 16:54:50 0.04
2025/4/28 16:54:50 0.04
2025/4/28 16:54:50 0.01
2025/4/28 16:54:50 0.15
2025/4/28 16:54:50 0.01
2025/4/28 16:54:50 0.03
2025/4/28 16:54:50 0.03
2025/4/28 16:54:50 0.04
2025/4/28 16:54:50 0.04
2025/4/28 16:54:50 0.00
2025/4/28 16:54:51 0.18
2025/4/28 16:54:51 0.01
2025/4/28 16:54:51 0.04
2025/4/28 16:54:51 0.03
2025/4/28 16:54:51 0.20
2025/4/28 16:54:51 0.06
2025/4/28 16:54:51 0.15
2025/4/28 16:54:51 0.00
2025/4/28 16:54:51 0.05
2025/4/28 16:54:51 0.03
2025/4/28 16:54:51 0.00
2025/4/28 16:54:51 0.02
2025/4/28 16:54:51 0.02
2025/4/28 16:54:52 0.04
2025/4/28 16:54:52 0.05
2025/4/28 16:54:52 0.09
2025/4/28 16:54:52 0.07
2025/4/28 16:54:52 0.03
2025/4/28 16:54:52 0.01
2025/4/28 16:54:52 0.18
2025/4/28 16:54:52 0.20
2025/4/28 16:54:52 0.18
2025/4/28 16:54:52 0.01
2025/4/28 16:54:52 0.04
2025/4/28 16:54:52 0.07
2025/4/28 16:54:53 0.05
2025/4/28 16:54:53 0.01
2025/4/28 16:54:53 0.01
2025/4/28 16:54:53 0.00
2025/4/28 16:54:53 0.00
2025/4/28 16:54:53 0.03
2025/4/28 16:54:53 0.03
2025/4/28 16:54:53 0.02
2025/4/28 16:54:53 0.03
2025/4/28 16:54:53 0.05
2025/4/28 16:54:53 0.02
2025/4/28 16:54:53 0.17
2025/4/28 16:54:53 0.05
2025/4/28 16:54:54 0.01
2025/4/28 16:54:54 0.07
2025/4/28 16:54:54 0.04
2025/4/28 16:54:54 0.02
2025/4/28 16:54:54 0.05
2025/4/28 16:54:54 0.02
2025/4/28 16:54:54 0.19
2025/4/28 16:54:54 0.05
2025/4/28 16:54:54 0.01
2025/4/28 16:54:54 0.01
2025/4/28 16:54:54 0.02
2025/4/28 16:54:54 0.03
2025/4/28 16:54:55 0.04
2025/4/28 16:54:55 0.02
2025/4/28 16:54:55 0.02
2025/4/28 16:54:55 0.06
2025/4/28 16:54:55 0.05
2025/4/28 16:54:55 0.05
2025/4/28 16:54:55 0.02
2025/4/28 16:54:55 0.02
2025/4/28 16:54:55 0.02
2025/4/28 16:54:55 0.03
2025/4/28 16:54:55 0.20
2025/4/28 16:54:55 0.04
2025/4/28 16:54:55 0.02
2025/4/28 16:54:56 0.15
2025/4/28 16:54:56 0.04
2025/4/28 16:54:56 0.03
2025/4/28 16:54:56 0.02
2025/4/28 16:54:56 0.18
2025/4/28 16:54:56 0.16
2025/4/28 16:54:56 0.15
2025/4/28 16:54:56 0.16
2025/4/28 16:54:56 0.17
2025/4/28 16:54:56 0.15
2025/4/28 16:54:56 0.13
2025/4/28 16:54:56 0.15
2025/4/28 16:54:57 0.18
2025/4/28 16:54:57 0.16
2025/4/28 16:54:57 0.19
2025/4/28 16:54:57 0.16
2025/4/28 16:54:57 0.15
2025/4/28 16:54:57 0.17
2025/4/28 16:54:57 0.18
2025/4/28 16:54:57 0.14
2025/4/28 16:54:57 0.15
2025/4/28 16:54:57 0.16
2025/4/28 16:54:57 0.17
2025/4/28 16:54:57 0.18
2025/4/28 16:54:57 0.14
2025/4/28 16:54:58 0.16
2025/4/28 16:54:58 0.17
2025/4/28 16:54:58 0.17
2025/4/28 16:54:58 0.15
2025/4/28 16:54:58 0.14
2025/4/28 16:54:58 0.15
2025/4/28 16:54:58 0.18
2025/4/28 16:54:58 0.17
2025/4/28 16:54:58 0.19
2025/4/28 16:54:58 0.16
2025/4/28 16:54:58 0.14
2025/4/28 16:54:58 0.16
2025/4/28 16:54:59 0.15
2025/4/28 16:54:59 0.02
2025/4/28 16:54:59 0.02
2025/4/28 16:54:59 0.01
2025/4/28 16:54:59 0.06
2025/4/28 16:54:59 0.07
2025/4/28 16:54:59 0.19
2025/4/28 16:54:59 0.05
2025/4/28 16:54:59 0.05
2025/4/28 16:54:59 0.18
2025/4/28 16:54:59 0.18
2025/4/28 16:54:59 0.18
2025/4/28 16:54:59 0.01
2025/4/28 16:55:0 0.07
2025/4/28 16:55:0 0.01
2025/4/28 16:55:0 0.05
2025/4/28 16:55:0 0.03
2025/4/28 16:55:0 0.03
2025/4/28 16:55:0 0.03
2025/4/28 16:54:34 1.09
2025/4/28 16:54:34 0.20
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.19
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.17
2025/4/28 16:54:34 0.05
2025/4/28 16:54:34 0.01
2025/4/28 16:54:34 0.19
2025/4/28 16:54:34 0.00
2025/4/28 16:54:34 0.17
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.04
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.01
2025/4/28 16:54:34 0.16
2025/4/28 16:54:34 0.16
2025/4/28 16:54:35 0.19
2025/4/28 16:54:35 0.16
2025/4/28 16:54:35 0.16
2025/4/28 16:54:35 0.19
2025/4/28 16:54:35 0.13
2025/4/28 16:54:35 0.15
2025/4/28 16:54:35 0.16
2025/4/28 16:54:35 0.04
2025/4/28 16:54:35 0.01
2025/4/28 16:54:35 0.18
2025/4/28 16:54:35 0.15
2025/4/28 16:54:35 0.17
2025/4/28 16:54:36 0.19
2025/4/28 16:54:36 0.02
2025/4/28 16:54:36 0.15
2025/4/28 16:54:36 0.15
2025/4/28 16:54:36 0.17
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.05
2025/4/28 16:54:36 0.04
2025/4/28 16:54:36 0.04
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.02
2025/4/28 16:54:36 0.03
2025/4/28 16:54:37 0.06
2025/4/28 16:54:37 0.20
2025/4/28 16:54:37 0.20
2025/4/28 16:54:37 0.10
2025/4/28 16:54:37 0.01
2025/4/28 16:54:37 0.08
2025/4/28 16:54:37 0.05
2025/4/28 16:54:37 0.01
2025/4/28 16:54:37 0.07
2025/4/28 16:54:37 0.02
2025/4/28 16:54:37 0.04
2025/4/28 16:54:37 0.07
2025/4/28 16:54:37 0.01
2025/4/28 16:54:38 0.02
2025/4/28 16:54:38 0.01
2025/4/28 16:54:38 0.05
2025/4/28 16:54:38 0.05
2025/4/28 16:54:38 0.19
2025/4/28 16:54:38 0.05
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.19
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.19
2025/4/28 16:54:38 0.03
2025/4/28 16:54:38 0.19
2025/4/28 16:54:39 0.19
2025/4/28 16:54:39 0.04
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.16
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.09
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.05
2025/4/28 16:54:39 0.20
2025/4/28 16:54:39 0.18
2025/4/28 16:54:39 0.03
2025/4/28 16:54:40 0.02
2025/4/28 16:54:40 0.19
2025/4/28 16:54:40 0.02
2025/4/28 16:54:40 0.01
2025/4/28 16:54:40 0.19
2025/4/28 16:54:40 0.04
2025/4/28 16:54:40 0.01
2025/4/28 16:54:40 0.03
2025/4/28 16:54:40 0.05
2025/4/28 16:54:40 0.19
2025/4/28 16:54:40 0.03
2025/4/28 16:54:40 0.19
2025/4/28 16:54:41 0.02
2025/4/28 16:54:41 0.00
2025/4/28 16:54:41 0.19
2025/4/28 16:54:41 0.03
2025/4/28 16:54:41 0.02
2025/4/28 16:54:41 0.01
2025/4/28 16:54:41 0.00
2025/4/28 16:54:41 0.03
2025/4/28 16:54:41 0.19
2025/4/28 16:54:41 0.02
2025/4/28 16:54:41 0.00
2025/4/28 16:54:41 0.04
2025/4/28 16:54:41 0.02
2025/4/28 16:54:42 0.18
2025/4/28 16:54:42 0.07
2025/4/28 16:54:42 0.01
2025/4/28 16:54:42 0.20
2025/4/28 16:54:42 0.03
2025/4/28 16:54:42 0.15
2025/4/28 16:54:42 0.12
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.12
2025/4/28 16:54:42 0.13
2025/4/28 16:54:42 0.11
2025/4/28 16:54:43 0.04
2025/4/28 16:54:43 0.20
2025/4/28 16:54:43 0.14
2025/4/28 16:54:43 0.12
2025/4/28 16:54:43 0.12
2025/4/28 16:54:43 0.11
2025/4/28 16:54:43 0.12
2025/4/28 16:54:43 0.15
2025/4/28 16:54:34 1.12
2025/4/28 16:54:34 0.20
2025/4/28 16:54:34 0.19
2025/4/28 16:54:34 0.05
2025/4/28 16:54:34 0.05
2025/4/28 16:54:34 0.06
2025/4/28 16:54:34 0.10
2025/4/28 16:54:34 0.18
2025/4/28 16:54:34 0.03
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.04
2025/4/28 16:54:34 0.02
2025/4/28 16:54:34 0.05
2025/4/28 16:54:34 0.06
2025/4/28 16:54:34 0.07
2025/4/28 16:54:35 0.04
2025/4/28 16:54:35 0.02
2025/4/28 16:54:35 0.06
2025/4/28 16:54:35 0.03
2025/4/28 16:54:35 0.00
2025/4/28 16:54:35 0.03
2025/4/28 16:54:35 0.05
2025/4/28 16:54:35 0.08
2025/4/28 16:54:35 0.03
2025/4/28 16:54:35 0.07
2025/4/28 16:54:35 0.09
2025/4/28 16:54:35 0.02
2025/4/28 16:54:36 0.01
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.00
2025/4/28 16:54:36 0.09
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.01
2025/4/28 16:54:36 0.06
2025/4/28 16:54:36 0.07
2025/4/28 16:54:36 0.03
2025/4/28 16:54:36 0.07
2025/4/28 16:54:36 0.07
2025/4/28 16:54:36 0.02
2025/4/28 16:54:37 0.02
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.10
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.09
2025/4/28 16:54:37 0.03
2025/4/28 16:54:37 0.04
2025/4/28 16:54:37 0.06
2025/4/28 16:54:37 0.04
2025/4/28 16:54:37 0.07
2025/4/28 16:54:37 0.06
2025/4/28 16:54:37 0.06
2025/4/28 16:54:37 0.04
2025/4/28 16:54:38 0.05
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.02
2025/4/28 16:54:38 0.04
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.00
2025/4/28 16:54:38 0.18
2025/4/28 16:54:38 0.06
2025/4/28 16:54:38 0.04
2025/4/28 16:54:39 0.05
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.18
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.08
2025/4/28 16:54:39 0.04
2025/4/28 16:54:39 0.05
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.04
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.06
2025/4/28 16:54:39 0.03
2025/4/28 16:54:39 0.01
2025/4/28 16:54:40 0.20
2025/4/28 16:54:40 0.05
2025/4/28 16:54:40 0.20
2025/4/28 16:54:40 0.06
2025/4/28 16:54:40 0.05
2025/4/28 16:54:40 0.02
2025/4/28 16:54:40 0.03
2025/4/28 16:54:40 0.06
2025/4/28 16:54:40 0.06
2025/4/28 16:54:40 0.04
2025/4/28 16:54:40 0.04
2025/4/28 16:54:40 0.20
2025/4/28 16:54:41 0.04
2025/4/28 16:54:41 0.06
2025/4/28 16:54:41 0.05
2025/4/28 16:54:41 0.07
2025/4/28 16:54:41 0.04
2025/4/28 16:54:41 0.07
2025/4/28 16:54:41 0.03
2025/4/28 16:54:41 0.07
2025/4/28 16:54:41 0.09
2025/4/28 16:54:41 0.06
2025/4/28 16:54:41 0.03
2025/4/28 16:54:41 0.04
2025/4/28 16:54:41 0.06
2025/4/28 16:54:42 0.04
2025/4/28 16:54:42 0.05
2025/4/28 16:54:42 0.01
2025/4/28 16:54:42 0.06
2025/4/28 16:54:42 0.02
2025/4/28 16:54:42 0.07
2025/4/28 16:54:42 0.11
2025/4/28 16:54:42 0.03
2025/4/28 16:54:42 0.07
2025/4/28 16:54:42 0.01
2025/4/28 16:54:42 0.01
2025/4/28 16:54:42 0.04
2025/4/28 16:54:43 0.03
2025/4/28 16:54:43 0.03
2025/4/28 16:54:43 0.08
2025/4/28 16:54:43 0.03
2025/4/28 16:54:43 0.04
2025/4/28 16:54:43 0.11
2025/4/28 16:54:43 0.04
2025/4/28 16:54:43 0.08
2025/4/28 16:54:43 0.01
2025/4/28 16:54:43 0.01
2025/4/28 16:54:43 0.10
2025/4/28 16:54:43 0.01
2025/4/28 16:54:43 0.05
2025/4/28 16:54:44 0.01
2025/4/28 16:54:44 0.03
2025/4/28 16:54:44 0.04
2025/4/28 16:54:44 0.08
